"text","word_scores","compound","pos","neu","neg","but_count"
"leaves brutal cops unchecked","{0, -3.1, 0, 0}",-0.625,0,0.423,0.577,0
"painful hikes in petrol diesel prices on wednesday","{-1.9, 0, 0, 0, 0, 0, 0, 0}",-0.44,0,0.707,0.293,0
"no peanuts thanks local government wage dispute hits bump as talks with labour break down","{0, 0, -1.406, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0}",-0.626,0,0.718,0.282,0
"springboks suspend training after lock lood de jager tests positive for covid","{0, -1.3, 0, 0, 0, 0, 0, 0, 0, 2.6, 0, 0}",0.318,0.226,0.629,0.145,0
"eastern cape business groups to appeal rejection of karpowerships environmental approval","{0, 0, 0, 0, 0, 0, -2.5, 0, 0, 0, 2.1}",-0.103,0.199,0.577,0.224,0
"after allegedly being detained assaulted tortured in eswatini","{0, 0, 0, -1.7, -2.4, -2.6, 0, 0}",-0.866,0,0.34,0.66,0
"meeting in eswatini accuse government of staging talks","{0, 0, 0, -0.8, 0, 0, 0, 0}",-0.202,0,0.795,0.205,0
"equal education goes back to court to force government to feed hungry schoolchildren","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"positive response to new public sector wage offer which includes r cash payment","{2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.557,0.231,0.769,0,0
"firms hit in massive ransomware attack","{0, 0, 0, 0, 0, -2.1}",-0.477,0,0.617,0.383,0
"shot at survival police officers express relief at vaccination plan","{0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0}",0.477,0.256,0.744,0,0
"baby killed in kwazulu natal horror crash","{0, -3.5, 0, 0, 0, -2.7, -1.7}",-0.898,0,0.268,0.732,0
"mop up operations continue in cape town after thousands of dwellings damaged by floods","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0}",-0.44,0,0.818,0.182,0
"are you stuck at home with your abuser this tool can help","{0, 0, -1, 0, 0, 0, 0, -2.6, 0, 0, 0, 1.7}",-0.44,0.156,0.52,0.324,0
"suspended pretoria magistrate tells zondo commission about botched security installation at his home","{-2.1, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0, 0, 0}",-0.178,0.145,0.667,0.188,0
"city power probing claims of selling vacant posts to desperate job seekers","{0, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0}",-0.318,0,0.827,0.173,0
"covid gauteng police officers queue for a jab as rollout begins","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"judicial conduct committee inquiry into zionist federation complaint into judge desai starts","{0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0}",-0.296,0,0.833,0.167,0
"covid basic education department facing vaccine hesitancy among teachers","{0, 0, 0, 0, 0, 0, -0.9, 0, 0}",-0.226,0,0.808,0.192,0
"man set alight over stolen phone in hospital for severe burns","{0, 0, 0, 0, -2.2, 0, 0, 0, 0, -1.6, 0}",-0.7,0,0.608,0.392,0
"am not guilty of any wrongdoing says thabang makwetla","{0, 0, 1.332, 0, 0, 0, 0, 0, 0}",0.325,0.226,0.774,0,0
"four wounded in another western cape taxi shooting","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"meeting on monday sources","{0, 0, 0, 0}",0,0,1,0,0
"were in no rush to arrest zuma says police minister bheki cele","{0, 0, -1.2, 0, 0, -1.4, 0, 0, 0, 0, 0, 0}",-0.557,0,0.685,0.315,0
"zuma supporters recharging ahead of tuesdays court case in pietermaritzburg","{0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0}",0.44,0.244,0.756,0,0
"milestone bheki cele gets a jab as police sector launches vaccination drive","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"concourt dismisses direct access bid over unplaced pupils in western cape","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"north west parolee accused of raping his year old daughter","{0, 0, 0, -1.2, 0, -3.8, 0, 0, 0, 0}",-0.791,0,0.533,0.467,0
"woman airlifted off lions head after hiking injury","{0, 0, 0, 0, 0, 0, 0, -1.8}",-0.421,0,0.714,0.286,0
"trove of love letters that explore american poet sylvia plaths passion for her british husband fellow poet ted hughes are up for auction at sothebys along with their wedding rings family recipes and photo albums sa","{0, 0, 3.2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.802,0.175,0.825,0,0
"in this video were looking at all the live action films and sorting them from worst to best","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.1, 0, 3.2}",0.026,0.173,0.658,0.169,0
"",,,,,,
"an year old rights activist and jesuit priest detained for nine months without trial under indian anti terrorism laws has died ahead of a bail hearing officials said","{0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, -1.3, -3.6, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0}",-0.922,0,0.645,0.355,0
"the number of girls who marry before their th birthday has remained unchanged for years in most countries in sub saharan africa the region has the highest rate of child marriage with nearly four in girls married before age","{0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.077,0.033,0.967,0,0
"temaswati nzima speaks to us about the eswatini protests and how her business was affected","{0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, -0.6}",-0.361,0,0.788,0.212,0
"as financial institutions prepare their savings month messages about the need to put money aside debt counselling firms say this is an impossible ask for many south africans","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.361,0,0.915,0.085,0
"team by team analysis of sundays austrian formula grand prix at spielbergs red bull ring round nine of the championship","{0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9}",0.71,0.247,0.753,0,0
"liberty expects its headline earnings and basic earnings per share to be more than higher than in","{2.4, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0, 0}",0.681,0.272,0.728,0,0
"covid new infections new fatalities new vaccinations total vaccinations the death toll is","{0, 0, 0, 0, -2.9, 0, 0, 0, 0, 0, -3.1637, 0, 0}",-0.843,0,0.577,0.423,0
"after years of controversy eccentric internet pioneer john mcafee was found hanged in his jail cell in a spanish prison but even in death he continues to be a source of heated debate","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.15, 0, 0, 0, -4.35, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.818,0,0.805,0.195,1
"after cutting the internet and creating an information blackout eswatini security forces are now targeting reporters trying to cover the week long protests","{0, -0.5, 0, 0, 0, 1.2, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9}",0.296,0.17,0.704,0.126,0
"",,,,,,
"two new frame journalists from south africa who were covering protests in eswatini and reported murders of citizens were allegedly detained assaulted and tortured by security forces","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, -3, 0, 0, 0, 0, -1.7, -2.4, 0, -2.6, 0, 1.4, 0}",-0.922,0.062,0.538,0.4,0
"hell comes closer to home in the first look trailer for devilsdorp the first showmax original true crime docu series which will be available to binge from july","{-3.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 1.8, -2.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.612,0.137,0.645,0.218,0
"on monday morning the former president zumas homestead in nkandla that descended into chaos over the last couple of days was peaceful with no supporters present some of his supporters said they were resting ahead of his court application on tuesday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, -1.406, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.002,0.124,0.752,0.124,0
"politics professor mcebisi ndletyana “that’s a tall order”","{0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"hundreds of police officers gathered at the orlando stadium but this time it was not for crowd management or crime prevention but rather to finally get the johnson johnson vaccine ngqaks","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.696,0,0.863,0.137,2
"woman was airlifted off lion’s head on monday morning after sustaining an injury while hiking","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0}",-0.421,0,0.833,0.167,0
"of swaziland","{0, 0}",0,0,1,0,0
"central banks may be regaining their appetite for buying gold after staying on the sidelines for the past year","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"bafana bafana head coach helman mkhalele and goalkeeping coach lucky shiburi are in isolation away from the rest of the squad following a round of covid screening tests on monday news","{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.026,0.081,0.841,0.078,0
"the police sector will officially start its vaccination programme on july police minister bheki cele says it has been a long time coming and they have been waiting for the programme because officers are always in the frontline ngqaks","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"the price of unleaded and leaded petrol will increase by cl and unleaded and leaded petrol by cl with effect from wednesday","{0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.318,0.099,0.901,0,0
"",,,,,,
"the constitutional court has turned down an application by a group of parents and care givers who say they have not been able to find suitable places in schools for their charges in the western cape","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0}",0.586,0.144,0.805,0.051,0
"three people including a two month old baby have been killed while others have been injured after a minibus and a truck collided near underberg on monday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.5, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.802,0,0.776,0.224,0
"scores of city power employees were left stranded on monday morning when a group of protesters denied them access to the building workers stood next to their vehicles outside their offices in booysens johannesburg","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.586,0,0.87,0.13,0
"mountain bike brand hope has teamed up with lotus to build a cutting edge bicycle for the british track cycling team the hope lotus collaboration solves aerodynamic efficiencies for the rider and bicycle as a package sa","{0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 1.1, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.84,0.239,0.727,0.034,0
"national executive committee is set to discuss issues around the partys former president jacob zuma and potentially the volatile political situation brewing in kwazulu natal jones","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"discovery health has opened a mass vaccination site at gallagher convention centre in midrand sanlam has set up vaccination sites in all three of sas busiest metros","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"former deputy minister of justice correctional services thabang makwetla says it has pained him that he was appearing before an inquiry that is probing state capture corruption and fraud because of former bosasa employee richard le roux chabalala","{0, 0, 0, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.494,0.076,0.778,0.147,0
"africas well heeled consumers and the rest of the world are embracing african luxury brands more this has seen brands like rich mnisi and maxhosa africa soar to new heights","{0, 1.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 2.6, 0, 0, 0, 0, 0, 0, 0, 0}",0.802,0.233,0.767,0,0
"pope francis was recovering in hospital on monday from surgery for an inflamed large colon a potentially painful condition that could see him bed bound for several days","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.649,0,0.831,0.169,0
"",,,,,,
"teslas european plant was supposed to open on july now it is postponed indefinitely","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.8, 0}",-0.202,0,0.878,0.122,0
"police minister bheki cele says police will not rush to arrest former president jacob zuma in line with a constitutional court order ngqaks","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.258,0.085,0.915,0,0
"suspended pretoria chief magistrate desmond nair has confirmed that security cameras were installed at his private residence but said this was pursuant to a private agreement chabalala","{-1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3, 0}",0.606,0.187,0.749,0.064,1
"ivermectin has been touted as the wonder drug solution to the covid crisis several trials have suggested it may have some benefit but the largest trial yet comparing ivermectin to placebo was published on friday com","{0, 0, 0, -0.1, 0, 0, 0, 0, 0.65, 0, 0, 0, -1.55, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0.093,0.814,0.093,1
"taxis in bellville were fired at injuring four people police said initial reports were that the shots were fired from another taxi","{0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0}",-0.802,0,0.735,0.265,0
"france could see a new spike in covid cases by the end of july due to the spread of the more contagious delta variant of the virus the government spokesman said on monday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.401,0,0.922,0.078,0
"members of several eswatini civil society groups gatecrashed a meeting between the southern african development community and the eswatini government after they were excluded from diplomatic talks over the crisis there","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, -3.1, 0}",-0.758,0,0.817,0.183,0
"to generate electricity using floating powerships at three of sas ports","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"says it will limit physical interactions at its offices adding that most of its employees will start working from home and only skeleton staff will be on the premises","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"covid vaccination efforts in the western capes rural areas will get a shot in the arm this week as the cumulative allocation to those living further afield will increase to","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0}",0.318,0.073,0.927,0,0
"withholding tax to punish government for poor service delivery or corruption will really punish south africas poor and vulnerable says south african revenue service commissioner edward kieswetter","{0, 0, 0, -2.4, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, -2.693, 0, 0, -2.1, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0}",-0.935,0,0.592,0.408,0
"the springboks suspended their scheduled training session on monday following a positive covid test in the squad news","{0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 2.6, 0, 0, 0, 0, 0, 0}",0.128,0.159,0.705,0.137,0
"turtles dolphins and whales are washing up in sri lanka after a cargo of toxins sank","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"firm kaseya","{0, 0}",0,0,1,0,0
"commission done with oral evidence except for or witnesses plus ramaphosa zondo","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"has never been as loved as volkswagens high performance golf but where did vws junior hot hatch source from","{0, 0, 0, 0, -1.073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.267,0,0.897,0.103,1
"the th cannes film festival will be the first major film festival to attempt a full edition amid the coronavirus pandemic","{0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 2.47835, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.77,0.26,0.74,0,0
"president cyril ramaphosa has told members of the party’s national executive committee that it was necessary for representatives to be sent to former president zuma’s nkandla homestead to ensure that the situation does not become volatile press","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0}",0.382,0.067,0.933,0,0
"doctor said anglo american was aware of the danger lead poisoning posed to employees and commissioned a study into its impact in a community close to a zambian mine where he worked","{0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.802,0,0.806,0.194,0
"shares in retailer steinhoff fell by in early trade on monday morning after a court ruled late last week that the company had breached a section of the companies act two years ago","{1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.296,0.064,0.936,0,0
"to avoid bloodshed police refrained from arresting any of the people who illegally gathered outside former president jacob zumas homestead in nkandla kwazulu natal over the weekend police minister bheki cele said ngqaks","{0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.936,0.064,0
"series win over the west indies news","{0, 2.8, 0, 0, 0, 0, 0}",0.586,0.388,0.612,0,0
"",,,,,,
"president ramaphosa says the rising metal prices will play a significant role in driving the recovery of the economy from the current covid downturn which has seen unemployment rise to record levels as the country battles a new surge in infections","{0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0}",-0.318,0.09,0.792,0.118,0
"johannesburg residents fight for justice has highlighted the lack of action against police officers accused of brutality on the job official statistics show no gauteng officers have been disciplined for violent offences since","{0, 0, -1.6, 0, 2.4, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, -1.2, 0, -3, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, -2.9, -1.4, 0}",-0.935,0.071,0.521,0.408,0
"philippine security forces searched among coconut trees on a remote southern island on monday for the flight data boxes of an aircraft that crashed and killed people in one of the countrys worst military air disasters","{0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.5, 0, 0, 0, 0, 0, 0, -3.1, 0, 0, -2.6}",-0.896,0.052,0.687,0.262,0
"has launched a new digital insurance product that offers car household and building cover called activate by absa – promising no calls no paperwork and a simplified online experience","{0, 0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0.888, 0, 0, 0, 0, 0, 0}",0.623,0.19,0.81,0,0
"flag on a r electric surfboard to celebrate july","{0, 0, 0, 0, 0, 0, 0, 2.7, 0}",0.572,0.316,0.684,0,0
"",,,,,,
"british royal kate duchess of cambridge is self isolating and has cancelled her engagements after someone she came into contact with subsequently tested positive for covid","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6, 0, 0}",0.494,0.172,0.762,0.066,0
"we ignore zuma’s diagnoses on this dispensation at our peril can we believe ramaphosa told the whole truth at the zondo commission but we embrace his proposed cure to our doom writes","{0, -0.75, 0, 0, 0, 0, 0, 0, 0, -0.85, 0, 0, 0, 0, 0, 0, 0, 0.65, 0, 0, 0, 0, 0, 0, 1.95, 0, 0, 0, 0, 0, -2.55, 0}",-0.372,0.119,0.697,0.185,1
"businessman christo wiese in hospital with covid for more than a week condition improving","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8}",0.421,0.177,0.823,0,0
"rescuers in japan searched on monday for people believed to be missing two days after landslides tore through the seaside city of atami destroying houses and burying roads under mud and rock","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0}",-0.7,0,0.838,0.162,0
