"text","word_scores","compound","pos","neu","neg","but_count"
"ixyCVePq","{0}",0,0,1,0,0
"WHJEZoIlO","{0}",0,0,1,0,0
"UIt was such an extraordinary experienceU taxi driver Maqawe UMikeU Mpabanga tells YOU Now the babyUs parents have named her in honour of the hero driver

ghDTA","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.7, 0, 0, 2.6, 0, 0}",0.807,0.226,0.774,0,0
"ztpqBFBZ","{0}",0,0,1,0,0
"VZMdfDPVeY","{0}",0,0,1,0,0
"bcUpTFvJ","{0}",0,0,1,0,0
"BfbQHQDjw","{0}",0,0,1,0,0
"Protesters in eSwatini defied a curfew on Wednesday taking to the streets in what activists say is a tipping point in Africas last absolute monarchy

Activists say eight people were killed in Manzini alone withcritically injured

MSwtfeAhF","{-0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.5, 0, 0, -1, 0, -1.7, 0}",-0.878,0,0.748,0.252,0
"OvhrjXcghF","{0}",0,0,1,0,0
"INXKQqZ","{0}",0,0,1,0,0
"vmBOJVcxA","{0}",0,0,1,0,0
"erjludeU","{0}",0,0,1,0,0
"LjuMgpzcya","{0}",0,0,1,0,0
"nYDWTvRVui","{0}",0,0,1,0,0
"lrqDDAW","{0}",0,0,1,0,0
"SPONSORED Meet the heroes at Khanya Pharmacy who continuously serve Dobsonville with grace and compassion Watch as the community and their collaborative NGOs and NPOs step out to shower the team of Khanya Pharmacy with gratitude
SNVNI","{0, 0, 0, 2.3, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3, 0}",0.908,0.273,0.727,0,0
"JABoITtR","{0}",0,0,1,0,0
"xKTfepBO","{0}",0,0,1,0,0
"AqUKZKbN","{0}",0,0,1,0,0
"WLzzPOiO","{0}",0,0,1,0,0
"XstKTKmOEy","{0}",0,0,1,0,0
"Serious questions were being asked of Wimbledons fabled grass courts on Wednesday following Serena Williamss tearful tournamentending injury with Australian firebrand Nick Kyrgios branding them a joke

wmMZqhdRS","{-0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0}",-0.226,0.07,0.799,0.131,0
"As the country battles Covid unemployed doctors are desperate for jobs in the overburdened healthcare system

RNxzxHBdRC","{0, 0, 0, -1.6, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0}",-0.599,0,0.754,0.246,0
"kxNJJPjET","{0}",0,0,1,0,0
"Land Rover South Africa has updated its Discovery SUV The range now consists of six models all priced between R and R million

phxOKwuAN","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Edward Zuma the son of former president Jacob Zuma says his father will not spend a single day in prison if he has anything to say about it

ilPprpNDA","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.511,0,0.895,0.105,0
"Public Protector Busisiwe Mkhwebane said she favours the minority judgment of the Constitutional Court that disagreed with the judgment that former president Jacob Zuma be sentenced tomonths imprisonment after being found guilty of contempt of court

kxNJJPjET","{0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.1, 0, 0, 0, 0, 0, -1.8, 0, -2.8, 0, 0, 0}",-0.735,0.062,0.714,0.223,0
"It is uncertain whether former president Jacob Zuma will press ahead with his plans to travel to Lusaka on Thursday

KwHiHgf","{0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.901,0.099,0
"ZimbabweUs new lockdown takes aim at the Delta variant U SA travellers may need to quarantine

zVCEggR","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Johannesburgbased advocatewrites that the might and money of the state should never be used to suppress speech even when it is false or unfair

uNQobsf","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0}",-0.477,0,0.886,0.114,0
"ilPprpNDA","{0}",0,0,1,0,0
"IbDiloUB","{0}",0,0,1,0,0
"South African long jumper Ruswahl Samaai says he is relishing the pressure of attempting to reach the podium at next months Tokyo Olympics

QpuMQegSJ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, -1.2, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0}",0.128,0.138,0.781,0.082,0
"Nearly half of theprotected areas in central Africa are under threat from the oil and gas industries a report published Tuesday by the Central African Forest Observatory said

axLqrg","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.527,0,0.892,0.108,0
"fZxJpKEM","{0}",0,0,1,0,0
"ejQMtFXSs","{0}",0,0,1,0,0
"JjWkEtfeP","{0}",0,0,1,0,0
"KkHVaPJKjj","{0}",0,0,1,0,0
"ZGkOEIEMQ","{0}",0,0,1,0,0
"FfhSfiac","{0}",0,0,1,0,0
"CmXsBCCAT","{0}",0,0,1,0,0
"TjwKDnZrv","{0}",0,0,1,0,0
"FpaJrpJ","{0}",0,0,1,0,0
"EoUjP","{0}",0,0,1,0,0
"LESldPOcO","{0}",0,0,1,0,0
"hrneVMFTzi","{0}",0,0,1,0,0
"cXpJiiD","{0}",0,0,1,0,0
"omUkPcPqC","{0}",0,0,1,0,0
"RihJcnQer","{0}",0,0,1,0,0
"pIXtTwm","{0}",0,0,1,0,0
"QfTVXOq","{0}",0,0,1,0,0
"dmNSYPFOR","{0}",0,0,1,0,0
"xtAsrqLhtl","{0}",0,0,1,0,0
"Former President Donald Trump visits the USMexico border on Wednesday as he seeks to reclaim the spotlight riding a wave of Republican attacks on President Joe Biden over the rise in migrants caught entering the United States

NKiAepTQaj","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0}",-0.026,0.067,0.863,0.07,0
"Facebook just gotextra months to process South African WhatsApp phone numbers

tofZHJwEe","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"South African civil societies have called on the government rather to make the proposed Firearms Control Bill about gun use regulation

LYfJPpO","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0}",-0.34,0,0.897,0.103,0
"The past decade has seen IT company EOH embroiled in scandals relating to allegations of bribery and questionable conduct in the awarding of lucrative of lucrative tenders with the state

oYrjDWs","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 1.9, 0, 0, 0, 0, 0.6, 0, 0, 0, 0}",-0.226,0.122,0.732,0.146,0
"One South Africa Movements Mmusi Maimane argues that the state of local councils affects peoples right to life

QfTVXOq","{0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.382,0,0.874,0.126,0
"The public inquiry into theRheinmetall Denel Munition explosion has been postponed due to lockdown regulations

KkHVaPJKjj","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.8, 0, 0, 0, 0, 0}",-0.202,0,0.893,0.107,0
"One of the men linked to a R million cocaine bust has abandoned his bail bid

ZGkOEIEMQ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 0}",-0.459,0,0.842,0.158,0
"Rio Tinto Group declared force majeure on customer contracts at Richards Bay Minerals after escalating violence forced it to suspend activity at the minerals sands operation in South Africa

yaDliXlow","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.1, -2, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.856,0,0.742,0.258,0
"Elderly residents in frail care facilities in Pietermaritzburg and Howick are in strict lockdown This is to protect them from being infected with the Delta variant which dominates Covid infections in SA

ZEXPlTIp","{0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0.2, 0, 0, 0, 0, 0}",0.421,0.179,0.74,0.082,0
"The Garden Route has suffered the brunt of the wet windy and cold weather that hit the Western Cape this weekand its not yet over

xtAsrqLhtl","{0, 0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.494,0,0.887,0.113,0
"Putin confirms he got Sputnik V Covid vaccine as Russia struggles with infection death spike

GrqbwuCwh","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, -2.9, 0, 0}",-0.751,0,0.686,0.314,0
"WATCH Edward Zuma says his fatherwill not go into exile
 He says his father will also not be taken to jailJacobZuma LVLtjsBQD","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"WATCH Edward Zuma the son ofsays his father is not at the Nkandla homestead but is somewhere in SAJacobZuma PQquFoC","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,1
"WATCH Apolice vehicle drove up to the entrance ofNkandla homestead After a brief conversation with MKMVA clad men the vehicles leaves Unclear why they were hereJacobZuma plexHHm","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0}",-0.25,0,0.929,0.071,0
"France is likely to have a fourth wave of the Covid virus due to a resurgence of cases caused by the Delta variant first found in India said the French governments leading scientific adviser Professor JeanFraneois Delfraissy

CSQPSX","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The Constitutional Court is expected to hand down judgment on Thursday in a case relating to President Cyril Ramaphosascampaign for the ANC presidency

aklYHEEtI","{0, 0, 0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.494,0.122,0.878,0,0
"OPINIONwrites that the Constitutional Court judgment on former president Jacob Zuma provides the party with the perfect time to say the words we have all been waiting for We are the ANC And we have a problem

nHUFYYmMNn","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 2.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.7, 0}",0.572,0.145,0.794,0.061,0
"All initiation practices which have not commenced on the date of the coming into operation of these regulations and postinitiation celebration Imigidi are prohibited

CWrcVaidh","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Handre Pollard will be a crucial player for the Springboks in the British Lions series writes

SsukOxJ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"A staunch ally of convicted former President Jacob Zuma has been vague in explaining if the onetime head of state will willingly serve prison time for contempt of court

omUkPcPqC","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.3, 0, 0, -2.8, 0, 0, 0}",-0.818,0,0.761,0.239,0
"JUST IN Commission has enough evidence to make clear findings despite Zuma absenceZondo

xCixwZF","{0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0}",0.382,0.167,0.833,0,0
"The South African Weather Service has warned of extremely high fire danger conditions expected over the western and central parts of KwaZuluNatal

UGpjXWRy","{0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, -1.67835, -2.6637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.815,0,0.703,0.297,0
"WATCH Base commander at the Nkandla homestead Mfanfuti Gumede says We will see when we get there 

He comments on what actions MKMVA will take in light of former Presidentprison sentenceJacobZuma ZumaConcourt SFtwwKnc","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"LIVENo time to hear evidence from the Guptas says Zondo

rKFKIgWCP","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"More thanEastern Cape schools do not have enough personal protective equipment and hundreds of schools have insufficient sanitisers

AFvRfRuCl","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"LIVEZuma judgment affirms that we are all equal before the lawZondo

ypGQJvNG","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Zimbabwe is adopting levellockdown measures which will curb working hours despite calls from business leaders to maintain normal working activities

HwbzfaeE","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"WATCH LIVEZondo to give briefing on the Zuma ConCourt judgment and the work of the commission so far Follow it live on News

JjpmzeBMy","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Western Cape police are investigating another shooting at a transport hubthe latest in a chapter of violence which has rocked the minibus taxi industry in the province over the past two months

dmNSYPFOR","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.625,0,0.886,0.114,0
"The ANC has accused the DA of not supporting local artists after the opposition party voted against a R million virtual concert in Durban

rRkFfm","{0, 0, 0, -1.2, 0, 0, 0, 0, -1.406, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.228,0.092,0.751,0.157,0
"South Africas embattled expresident Jacob Zuma once jailed for fighting the apartheid regime now faces anothermonths behind bars for shunning a corruption probe into his administration

RihJcnQer","{0, 0, 0, 0, 0, 0, 0, -2.2, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.691,0,0.814,0.186,0
"Norma Mngoma estranged wife of Malusi Gigaba was an evasive witness who refused to answer questions posed to her during crossexamination Gigabas lawyer has said

kvgwadeO","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.919,0.081,0
"ANALYSISThe Constitutional CourtUs majority made legal history by ordering that former president Jacob Zuma must be imprisoned for contempt U but aswrites two justices insist that ruling is unconstitutional

hOTZrvpLvP","{0, 0, 0, 0, 0, 0.25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.485,0.038,0.827,0.135,1
"DEVELOPINGMKMVA members present in Nkandla ahead of Jacob Zumas month imprisonment

lcChjwV","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Former state security minister Siyabonga Cwele has told the Zondo Commission that former intelligence heads Mo Shaik Gibson Njenje and Jeff Maqetuka would not have accepted an illegal instruction

CmXsBCCAT","{0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.814, 0, -2.6, 0, 0}",0.022,0.149,0.704,0.147,0
"With the government running out of money and insufficient technical expertise the proposed National Health Insurance will not be the silver bullet the government is hoping will fix the countrys flawed healthcare system

ZDUaZbrq","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, -2.1, 0, 0, 0}",-0.077,0.074,0.844,0.082,0
"Despite the month sentence handed down by the Constitutional Court on Tuesday former president Jacob Zumaremains unshaken

fispxnIw","{0, 0, 0, -0.222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.057,0,0.933,0.067,0
"American legend Serena Williamss dreams of winning an eighth Wimbledon singles title and equalling Margaret Courts Grand Slam record ofended in tears on Tuesday as further doubt was cast on her future in the sport

RtEZKEjwB","{0, 0, 0, 0, 1.7, 0, 2.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -1.6, 0, 0, 0, -0.9, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.477,0.197,0.651,0.152,0
"Gold headed for the biggest monthly drop in more than four years as the dollar strengthened with investors weighing the outlook for monetary policy after the Federal ReserveUs hawkish shift

QKfVYcy","{0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.178,0.083,0.855,0.062,0
"WATCH Over the next five days he will see if he will go to jail or be dragged to jail says SANCO Youth Congress spokesperson Thulani Gamede Gamede and his allies famously threwa birthday party in Durban earlier this yearZuma pApwCnP","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0}",0.361,0.063,0.909,0.028,0
"SA is tightening the screws on the crypto industry as digital currencies move to the mainstream and in the wake of scandals amounting to billions of rands involving Africrypt run by the now at large Cajee brothersMTI whose CEO is also still missing

tpQxmBgGm","{0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0}",-0.751,0,0.847,0.153,0
"Teachers across the Western Cape have been bracing the cold for Covid vaccinations as the rollout for the education sector kicks into overdrive

LESldPOcO","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Public Protector Busisiwe Mkhwebane says the National Student Financial Aid Scheme needs to urgently find solutions and address issues that lead to frustrated students

YnhtwLe","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, -2.4, 0, 0}",-0.402,0.06,0.819,0.121,0
"The business sector is part of a push to get government to reinstate the Unemployment Insurance Funds Covid Temporary EmployerEmployee Relief Scheme which will this week be discussed at the National Economic Development and Labour Council

TPGnNLKOa","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.052,0.076,0.854,0.071,0
"WATCH The main entrance to the Nkandla Homestead the home of former Presidentsome MKMVA members on site assessing security but little movement for nowZuma AuZZebjiDF","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0}",0.178,0.066,0.934,0,1
"WATCHis outside the Nkandla homestead the home of former PresidentAll quiet at the moment but some MKMVA members are here pEoRLJ","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,1
"Levelupdate Suddenly hotels may fill up again and booze removed from restaurants

kvNoABN","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"If voters go to the polls on Wednesday to cast their ballots in planned byelections it will undermine the governments efforts to combat the pandemic and the current lockdown restrictions are not conducive for free and fair elections

supMTUvRWx","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.702, 0, 1.3, 0, 0}",-0.613,0.052,0.785,0.164,0
"Former president Jacob Zuma will be arrested if he fails to hand himself over ThatUs according to police minister Bheki Cele on Tueaday as Mkhonto weSizwe Military Veterans vowed to protect him

UQtKXucfC","{0, 0, 0, 0, 0, 0, -2.1, 0, 0, -1.8, 0, 2.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0}",-0.026,0.143,0.713,0.145,0
"Another superb bowling display saw the Proteas clinch a thrilling victory against the West Indies in the third T in St Georges

mCfLqfOq","{0, 3.1, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.802,0.255,0.745,0,0
"A homeopathic doctor from Durban is expected to appear in court after she was arrested for allegedly issuing professional driving permits

JjWkEtfeP","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0}",-0.477,0,0.871,0.129,0
"A team of police officers arrested two armed cousins who allegedly broke into the Tyefu police station in the Eastern Cape on Sunday and made off with several firearms ammunition and computers

TjwKDnZrv","{0, 0, 0, 0, 0, -2.1, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.71,0,0.84,0.16,0
"A Limpopo woman has been arrested for the alleged murder of her newborn baby after having given birth in a public bathroom

pIXtTwm","{0, 0, 0, 0, 0, -2.1, 0, 0, 0, -3.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.832,0,0.729,0.271,0
"Five people have been arrested after an illegal cannabis oil manufacturing plant was discovered in the Alberton area in Gauteng

FfhSfiac","{0, 0, 0, 0, -2.1, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.772,0,0.739,0.261,0
"The Covid pandemic has exacerbated existing weaknesses in governments finances the SA Reserve Banks Junequarterly bulletin shows

GQObCpsm","{0, 0, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.361,0,0.872,0.128,0
"South Africa recordednew laboratoryconfirmed Covid infections on Tuesday anddeaths bringing the official death toll to

pHOoSHtmG","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9, 0, 0, 0}",-0.599,0,0.794,0.206,0
"The Black Sash wants government to reinstate the Covid Social Relief of Distress grants until permanent basic income support is phased in

zjqVBtaqL","{0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2.1, 0, -2.4, 0.9, 0, 0, 0, 0, 1.7, 0, 0, 0, 0}",0.743,0.333,0.561,0.106,0
