"text","word_scores","compound","pos","neu","neg","but_count"
"With hours to go before the police are ordered to arrest him former president Jacob Zuma will on Tuesday ask the Pietermaritzburg High Court to block his imminent imprisonment in an application the Zondo Commission says is dead in the water","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.3, 0, 0, 0}",-0.862,0,0.798,0.202,0
"Police Minister Bheki Cele and national police commissioner Khehla Sitole will not act on orders to arrest former president Jacob Zuma – until his legal challenge to his month jail term is finalised","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, 0, 0, 0.5, 0.3, 0, 0, 0, 0, 0, 0, 0}",-0.153,0.08,0.852,0.068,0
"Current and former police officers as well as an expert have agreed that police could not arrest people who gathered outside of former president Jacob Zumas homestead in Nkandla in order to prevent violence","{0, 0, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 1.1, 0, 0, 0, 0, 1.036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.1, -3.1}",0.061,0.181,0.717,0.101,0
"As Covid infections increase in the Western Cape undertakers are being urged to stock up on coffins as deaths and funerals surge","{0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0}",-0.077,0.092,0.803,0.104,0
"Former president Jacob Zuma was kicked out of the ANCs special national executive committee meeting on Monday The agenda consisted mainly of the weekends events outside Zumas Nkandla home in KwaZuluNatal","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.402,0.083,0.917,0,0
"Backers of former president Jacob Zuma are planning to intensify their protests should his bid to have his month sentence overturned fails in court","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, -1.8, 0, 0}",-0.527,0.048,0.778,0.174,0
"Rand Water said three medium voltage motors used to run the pumps exploded on Sunday This resulted in the pumps in Rand Waters Palmiet booster pumping station becoming inoperable","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"South Africa recordednew confirmed Covid infections on Monday anddeaths bringing the official death toll to","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.9, 0, 0}",-0.599,0,0.782,0.218,0
"Analysts say former president Jacob Zumas latest attempts to stay out of jail have created a crisis in the ANC","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -3.1, 0, 0, 0}",-0.477,0.083,0.747,0.17,0
"The number of confirmed active Covid infections in Tshwane has continued to rise hitting record numbers with more thancases as ofJuly","{0, 0.3, 0, 0, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.459,0.174,0.826,0,0
"The Department of Health blamed the placement delay on funding shortfalls and consultations about additional posts with National Treasury and provincial health departments","{0, 0, 0, 0, -2.1, 0, 0, -1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.8, 0, 0, 0, 0}",-0.557,0.066,0.735,0.199,0
"Former president Jacob Zuma’s supporters have vowed to make an appearance outside the KwaZuluNatal High Court in Pietermaritzburg to pledge their allegiance to him","{0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.44,0.112,0.888,0,0
"Facebook and Africa’s largest fibre company Liquid Intelligent Technologies are extending their reach on the continent by layingkm of fibre in the DRC","{0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.477,0.163,0.837,0,0
"",,,,,,
"",,,,,,
"",,,,,,
"Italian police said they had arrested four men accused of sending funds to people across Europe and the Middle East who were collecting on behalf of Islamic State","{0, 0, 0, 0, 0, -2.1, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.649,0,0.831,0.169,0
"US tech giants Facebook Inc Alphabet Incs Google and Twitter Inc have privately warned the Hong Kong government that they could stop offering their services in the city if authorities proceed with planned changes to dataprotection laws","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.511,0,0.891,0.109,0
"The Judicial Conduct Committee is inquiring into a complaint against Judge Siraj Desai over his support for proPalestine lobby groups and activities","{0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 1.7, 0, 0, 0.1, 0, 0, 0}",0.153,0.152,0.76,0.088,0
"A Durban man is being treated in hospital for severe burn wounds after he was set alight by a group of people last month They accused him of stealing a cellphone","{0, 0, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, -2.7, 0, 0}",-0.818,0,0.767,0.233,0
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"",,,,,,
"A trove of love letters that explore American poet Sylvia Plaths passion for her British husband fellow poet Ted Hughes are up for auction at Sothebys along with their wedding rings family recipes and photo albums","{0, 0, 0, 3.2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.802,0.175,0.825,0,0
"In this video were looking at all the liveaction films and sorting them from worst to best","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.1, 0, 3.2}",0.026,0.18,0.644,0.176,0
"Alyssa Milano says we need to destigmatise mental health medication and stop using it as an insult","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, -2.3}",-0.67,0,0.732,0.268,0
"An yearold rights activist and Jesuit priest detained for nine months without trial under Indian antiterrorism laws has died ahead of a bail hearing officials said","{0, 0, 0, 0, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0}",-0.743,0,0.792,0.208,0
"The number of girls who marry before their th birthday has remained unchanged foryears in most countries in subSaharan Africa The region has the highest rate of child marriage with nearly four ingirls married before age","{0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.077,0.036,0.964,0,0
"TemaSwati Nzima speaks to us about the Eswatini protests and how her business was affected","{0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, -0.6}",-0.361,0,0.788,0.212,0
"As financial institutions prepare their savings month messages about the need to put money aside debt counselling firms say this is an impossible ask for many South Africans","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.361,0,0.915,0.085,0
"Team by team analysis of Sundays Austrian FormulaGrand Prix at Spielbergs Red Bull Ring round nine of thechampionship","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Liberty expects its headline earnings and basic earnings per share to be more thanhigher than in","{2.4, 0, 0, 0, 0, 0, 0, 0, 0, 1.2, 0, 0, 0, 0, 0, 0}",0.681,0.286,0.714,0,0
"COVIDNew infectionsnew fatalitiesnew vaccinationsTotal vaccinationsThe death toll is","{0, 0, 0, 0, 0, -2.9, 0, 0}",-0.599,0,0.642,0.358,0
"After years of controversy eccentric internet pioneer John McAfee was found hanged in his jail cell in a Spanish prison But even in death he continues to be a source of heated debate","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.15, 0, 0, 0, -4.35, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.818,0,0.805,0.195,1
"After cutting the internet and creating an information blackout eSwatini security forces are now targeting reporters trying to cover the weeklong protests","{0, -0.5, 0, 0, 0, 1.2, 0, 0, 0, 0, 1.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9}",0.296,0.177,0.692,0.131,0
"This incredibly transmissible form of the virus is expected to soon dominate the country’s new infections amidst the third wave Here’s what we know so far","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.128,0,0.943,0.057,0
"Two New Frame journalists from South Africa who were covering protests in eSwatini and reported murders of citizens were allegedly detained assaulted and tortured by security forces","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, 0, 0, 0, 0, -3, 0, 0, 0, 0, -1.7, -2.4, 0, -2.6, 0, 1.4, 0}",-0.922,0.062,0.538,0.4,0
"Hell comes closer to home in the firstlook trailer for Devilsdorp the first Showmax Original truecrime docuseries which will be available to binge fromJuly","{-3.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.511,0.08,0.761,0.159,0
"On Monday morning the former president Zumas homestead in Nkandla that descended into chaos over the last couple of days was peaceful with no supporters present Some of his supporters said they were resting ahead of his court application on Tuesday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.7, 0, 0, 0, 0, 0, 0, 0, 2.2, 0, 0, -1.406, 0, 0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.002,0.124,0.752,0.124,0
"For the ConCourt to rescind their decision Zuma must demonstrate that his sentence is at odds with his misbehaviour and he has to provide proof of that disproportionality writes UJ politics Professor Mcebisi Ndletyana “That’s a tall order”","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.077,0.034,0.966,0,0
"Hundreds of police officers gathered at the Orlando Stadium but this time it was not for crowd management or crime prevention but rather to finally get the JohnsonJohnson vaccine","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -3.75, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.696,0,0.855,0.145,2
"A woman was airlifted off Lion’s Head on Monday morning after sustaining an injury while hiking","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0}",-0.421,0,0.843,0.157,0
"The Eswatini government has allegedly told the SADC that guns smuggled from SA are being used to kill its citizens The guns the government allegedly said came from EFF in South Africawere given to its sister organisation the EFF of Swaziland","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.5, 0, 0, 0, 0, 0, 0, -3.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.802,0,0.844,0.156,0
"Central banks may be regaining their appetite for buying gold after staying on the sidelines for the past year","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Bafana Bafana head coach Helman Mkhalele and goalkeeping coach Lucky Shiburi are in isolation away from the rest of the squad following a round of Covid screening tests on Monday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.026,0.084,0.836,0.081,0
"The police sector will officially start its vaccination programme onJuly Police Minister Bheki Cele says it has been a long time coming and they have been waiting for the programme because officers are always in the frontline","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The price ofunleaded and leaded petrol will increase by cl andunleaded and leaded petrol by cl with effect from Wednesday","{0, 0, 0, 0, 0, 0, 0, 1.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.318,0.108,0.892,0,0
"You can say ‘jir’ on the radio ad regulator rules – and religious rules don’t apply in SA","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The Constitutional Court has turned down an application by a group of parents and care givers who say they have not been able to find suitable places in schools for their charges in the Western Cape","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2, 1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.1, 0, 0, 0, 0}",0.586,0.144,0.805,0.051,0
"Three people including a twomonthold baby have been killed whileothers have been injured after a minibus and a truck collided near Underberg on Monday","{0, 0, 0, 0, 0, 0, 0, 0, -3.5, 0, 0, 0, -1.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.802,0,0.753,0.247,0
"Scores of City Power employees were left stranded on Monday morning when a group of protesters denied them access to the building Workers stood next to their vehicles outside their offices in Booysens Johannesburg","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.9, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.586,0,0.87,0.13,0
"Mountain bike brand Hope has teamed up with Lotus to build a cutting edge bicycle for the British Track Cycling team The Hope Lotus collaboration solves aerodynamic efficiencies for the rider and bicycle as a package","{0, 0, 0, 1.9, 0, 0, 0, 0, 0, 0, 0, 0, -0.5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9, 0, 0, 1.1, 0, 1.6, 0, 0, 0, 0, 0, 0, 0, 0}",0.84,0.244,0.721,0.035,0
"The ANC National Executive Committee is set to discuss issues around the partys former president Jacob Zuma and potentially the volatile political situation brewing in KwaZuluNatal","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Discovery Health has opened a mass vaccination site at Gallagher Convention Centre in Midrand Sanlam has set up vaccination sites in all three of SAs busiest metros","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Former deputy Minister of JusticeCorrectional Services Thabang Makwetla says it has pained him that he was appearing before an inquiry that is probing state capture corruption and fraud because of former Bosasa employee Richard le Roux","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0}",-0.765,0,0.837,0.163,0
"Africas wellheeled consumers and the rest of the world are embracing African luxury brands more This has seen brands like Rich Mnisi and Maxhosa Africa soar to new heights","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.5, 2.6, 0, 0, 0, 0, 0, 0, 0, 0}",0.727,0.184,0.816,0,0
"Pope Francis was recovering in hospital on Monday from surgery for an inflamed large colon a potentially painful condition that could see him bedbound for several days","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.649,0,0.825,0.175,0
"Furious Telkom users are demanding answers from the telecoms giant for slow to nonexistent connections to cellphone and wifi networks","{-2.7, 0, 0, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.681,0,0.763,0.237,0
"Teslas European plant was supposed to open onJuly now it is postponed indefinitely","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.8, 0}",-0.202,0,0.87,0.13,0
"Police Minister Bheki Cele says police will not rush to arrest former president Jacob Zuma in line with a Constitutional Court order","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.258,0.088,0.912,0,0
"Suspended Pretoria Chief Magistrate Desmond Nair has confirmed that security cameras were installed at his private residence but said this was pursuant to a private agreement","{-1.05, 0, 0, 0, 0, 0, 0, 0, 0, 0.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3}",0.606,0.193,0.741,0.066,1
"Ivermectin has been touted as the wonder drug solution to the Covid crisis Several trials have suggested it may have some benefit But the largest trial yet comparing ivermectin to placebo was published on Friday","{0, 0, 0, -0.1, 0, 0, 0, 0, 0.65, 0, 0, 0, -1.55, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0.095,0.809,0.095,1
"Taxis in Bellville were fired at injuring four people Police said initial reports were that the shots were fired from another taxi","{0, 0, 0, 0, -2.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.6, 0, 0, 0}",-0.802,0,0.735,0.265,0
"France could see a new spike in Covid cases by the end of July due to the spread of the more contagious Delta variant of the virus the government spokesman said on Monday","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.693, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.401,0,0.922,0.078,0
"Members of several eSwatini civil society groups gatecrashed a meeting between the Southern African Development Community and the eSwatini government after they were excluded from diplomatic talks over the crisis there","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.4, 0, 0, 0, 0, 0, -3.1, 0}",-0.758,0,0.817,0.183,0
"Two Eastern Cape business groupings say they will appeal the states decision to refuse environmental authorisation for Karpowership SA to generate electricity using floating powerships at three of SAs ports","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.929,0.071,0
"The Health Professions Council of SA says it will limit physical interactions at its offices adding that most of its employees will start working from home and only skeleton staff will be on the premises","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"Covid vaccination efforts in the Western Capes rural areas will get a shot in the arm this week as the cumulative allocation to those living further afield will increase to","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3, 0}",0.318,0.073,0.927,0,0
"Withholding tax to punish government for poor service delivery or corruption will really punish South Africas poor and vulnerable says South African Revenue Service commissioner Edward Kieswetter","{0, 0, 0, -2.4, 0, 0, -2.1, 0, 0, 0, 0, 0, 0, -2.693, 0, 0, -2.1, 0, -0.9, 0, 0, 0, 0, 0, 0, 0, 0}",-0.935,0,0.592,0.408,0
"The Springboks suspended their scheduled training session on Monday following a positive Covid test in the squad","{0, 0, -2.1, 0, 0, 0, 0, 0, 0, 0, 0, 2.6, 0, 0, 0, 0, 0}",0.128,0.166,0.691,0.143,0
"Turtles dolphins and whales are washing up in Sri Lanka after a cargo of toxins sank","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"South African firms have also been affected in a global mass ransomware attack that exploited multiple previously unknown vulnerabilities in IT management software made by US firm Kaseya","{0, 0, 0, 0, 0, 0, -0.6, 0, 0, 0, 0, 0, -2.1, 0, -2, 0, 0, 0, -0.6, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.807,0,0.721,0.279,0
"AS IT HAPPENEDCommission done with oral evidence except fororwitnesses plus RamaphosaZondo","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"The Polo GTI has never been as loved as Volkswagens highperformance Golf But where did VWs junior hot hatch source from","{0, 0, 0, 0, 0, 0, 0, -1.073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.267,0,0.906,0.094,1
"The th Cannes Film Festival will be the first major film festival to attempt a full edition amid the coronavirus pandemic","{0, 0, 0, 0, 2.2, 0, 0, 0, 0, 0, 0, 2.47835, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.77,0.26,0.74,0,0
"ANC president Cyril Ramaphosa has told members of the party’s national executive committee that it was necessary for representatives to be sent to former president Zuma’s Nkandla homestead to ensure that the situation does not become volatile","{0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6, 0, 0, 0, 0, 0, 0, 0}",0.382,0.067,0.933,0,0
"A doctor said Anglo American was aware of the danger lead poisoning posed to employees and commissioned a study into its impact in a community close to a Zambian mine where he worked","{0, 0, 0, 0, 0, 0, 0, 0, 0, -2.4, 0, -2.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.802,0,0.812,0.188,0
"Shares in retailer Steinhoff fell byin early trade on Monday morning after a court ruled late last week that the company had breached a section of the Companies Act two years ago","{1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",0.296,0.066,0.934,0,0
"To avoid bloodshed police refrained from arresting any of the people who illegally gathered outside former president Jacob Zumas homestead in Nkandla KwaZuluNatal over the weekend Police Minister Bheki Cele said","{0, -1.2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0}",-0.296,0,0.932,0.068,0
"highlights FIVE talking points following South AfricasTI series win over the West Indies","{0, 0, 0, 0, 0, 0, 0, 0, 2.8, 0, 0, 0, 0}",0.586,0.241,0.759,0,0
"SA just got another minute delivery service DisChem’s DeliverD","{0, 0, 0, 0, 0, 0, 0, 0, 0}",0,0,1,0,0
"President Ramaphosa says the rising metal prices will play a significant role in driving the recovery of the economy from the current Covid downturn which has seen unemployment rise to record levels as the country battles a new surge in infections","{0, 0, 0, 0, 0, 0, 0, 0, 1.4, 0, 0.8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.9, 0, 0, 0, 0, 0, 0, 0, -1.6, 0, 0, 0, 0, 0}",-0.318,0.09,0.792,0.118,0
